query	target	prog_score	cirpin_score	tm_score_cp
d1o89a1	d1zyma2	0.49	0.91	0.26
d1iz0a1	d1zyma2	0.49	0.91	0.26
d2hc5a1	d2wwea1	0.59	0.94	0.47
d1vq8r1	d2wwea1	0.43	0.92	0.27
d1lqsl_	d2c3na2	0.48	0.94	0.28
d3besl_	d2c3na2	0.48	0.96	0.30
d1gzsb_	d2c3na2	0.53	0.91	0.34
d3q1si_	d2c3na2	0.49	0.91	0.30
d1o97c_	d2ixea_	0.58	0.90	0.25
d3zzha_	d2ixea_	0.31	0.91	0.31
d1e19a_	d2ixea_	0.34	0.91	0.32
d2va1a_	d2ixea_	0.31	0.90	0.32
d1k8kd2	d3b8oa1	0.36	0.90	0.38
d6i03a_	d7mf4a2	0.56	0.91	0.32
d6u1va1	d1zboa1	0.58	0.91	0.27
d6cxtb1	d1zboa1	0.59	0.92	0.26
d2d29a2	d1zboa1	0.57	0.91	0.28
d4hr3a1	d1zboa1	0.57	0.90	0.26
d1rx0a2	d1zboa1	0.57	0.91	0.23
d2gmqa1	d5tv2a2	0.49	0.95	0.36
d1wuza_	d5tv2a2	0.49	0.92	0.34
d4rd4a3	d5tv2a2	0.58	0.97	0.40
d4ac9a3	d5tv2a2	0.58	0.96	0.50
d1r5ba2	d5tv2a2	0.56	0.96	0.37
d1vloa1	d5tv2a2	0.50	0.98	0.46
d3proc1	d2ctfa1	0.60	0.93	0.37
d3proc2	d2ctfa1	0.59	0.94	0.40
d1fjgc1	d2ctfa1	0.59	0.92	0.39
d1vq8a2	d2xaua5	0.60	0.92	0.22
d1ue9a1	d2xaua5	0.55	0.91	0.30
d1x2qa1	d2xaua5	0.58	0.90	0.31
d2ct4a1	d2xaua5	0.57	0.90	0.28
d3i35a_	d2xaua5	0.55	0.90	0.29
d1x3va1	d2xaua5	0.55	0.91	0.24
d2yuqa1	d2xaua5	0.57	0.91	0.28
d2hbwa1	d2vnud2	0.57	0.91	0.40
d1gpra_	d1fl0a1	0.30	0.92	0.28
d1glaf_	d1fl0a1	0.28	0.91	0.29
d6koga2	d3bzca5	0.57	0.90	0.47
d2hg4a3	d3bzca5	0.57	0.91	0.47
d6kxda1	d3bzca5	0.58	0.93	0.26
d3zzha_	d1sxje2	0.35	0.90	0.35
d2ozlb1	d1sxje2	0.59	0.90	0.38
d1u04a4	d6q8ea_	0.57	0.90	0.26
d2ia7a1	d2w3sa4	0.39	0.94	0.43
d2nvma1	d2w3sa4	0.57	0.91	0.29
d6j09a2	d2w3sa4	0.49	0.91	0.32
d5e4xa_	d1mvfd_	0.58	0.93	0.28
d2fh1a1	d1oeyj_	0.53	0.92	0.30
d2w0ia_	d1oeyj_	0.54	0.91	0.28
d2gjva1	d2ivda2	0.34	0.94	0.45
d4egua1	d2ivda2	0.55	0.92	0.42
d4zgla_	d2ivda2	0.51	0.96	0.44
d6j64b_	d2ivda2	0.51	0.94	0.41
d2gjva1	d1c0pa2	0.35	0.92	0.41
d4egua1	d1c0pa2	0.55	0.91	0.44
d4zgla_	d1c0pa2	0.50	0.96	0.47
d6j64b_	d1c0pa2	0.48	0.92	0.43
d2c3fa1	d2nwta1	0.51	0.90	0.09
d3pjla_	d6btya_	0.51	0.93	0.48
d3lzla_	d6btya_	0.55	0.92	0.44
d1so9a_	d3e9ua1	0.51	0.95	0.41
d1f7da_	d3e9ua1	0.44	0.92	0.38
d2bsya1	d3e9ua1	0.40	0.91	0.41
d6koga2	d1ekea_	0.51	0.92	0.40
d1wl4a2	d1ekea_	0.56	0.95	0.37
d2hg4a3	d1ekea_	0.51	0.93	0.39
d1wdkc1	d1ekea_	0.57	0.92	0.39
d1teda1	d1ekea_	0.59	0.93	0.40
d3ov2a2	d1ekea_	0.56	0.93	0.29
d1u6ea1	d1ekea_	0.57	0.94	0.39
d4jaqa1	d1ekea_	0.57	0.96	0.41
d1tqyb2	d1ekea_	0.54	0.93	0.37
d4oo0a_	d1ekea_	0.54	0.92	0.37
d1ox0a2	d1ekea_	0.54	0.94	0.38
d4jaqa2	d1ekea_	0.55	0.94	0.37
d6kxda1	d1ekea_	0.53	0.96	0.33
d4b0na1	d1ekea_	0.58	0.95	0.39
d1teda2	d1ekea_	0.55	0.94	0.35
d2amha1	d1ekea_	0.54	0.92	0.38
d3v7ia1	d1ekea_	0.57	0.93	0.40
d4f32a1	d1ekea_	0.57	0.96	0.32
d6pcda1	d1ekea_	0.57	0.94	0.37
d5w8qa2	d1ekea_	0.58	0.94	0.35
d1u6ea2	d1ekea_	0.57	0.92	0.38
d1ox0a1	d1ekea_	0.57	0.95	0.32
d3mqda1	d1ekea_	0.56	0.95	0.33
d3gwaa1	d1ekea_	0.57	0.94	0.41
d2wu9a1	d1ekea_	0.56	0.93	0.39
d1hnja2	d1ekea_	0.55	0.93	0.38
d4yuca1	d1ekea_	0.57	0.93	0.41
d2vz8a1	d1ekea_	0.56	0.94	0.29
d1u0ma2	d1ekea_	0.55	0.93	0.35
d4c72a2	d1ekea_	0.55	0.95	0.35
d1tqyb1	d1ekea_	0.56	0.94	0.32
d4ubta1	d1ekea_	0.57	0.94	0.38
d2a9sa1	d1ekea_	0.38	0.90	0.30
d1u0ma1	d1ekea_	0.57	0.94	0.40
d7n7za1	d1ekea_	0.58	0.94	0.37
d4jhca_	d1ekea_	0.56	0.91	0.35
d4efia2	d1ekea_	0.57	0.92	0.39
d1v95a1	d6pe6a2	0.42	0.92	0.32
d1h4vb1	d6pe6a2	0.42	0.91	0.26
d1kmma1	d6pe6a2	0.41	0.92	0.33
d1hc7a1	d6pe6a2	0.44	0.90	0.32
d1qe0a1	d6pe6a2	0.42	0.91	0.25
d1g5ia1	d6pe6a2	0.41	0.91	0.32
d6td4a1	d6y24a_	0.49	0.90	0.37
d2gmqa1	d4ac9a2	0.51	0.94	0.39
d7kria1	d4ac9a2	0.58	0.90	0.30
d1r5ba2	d4ac9a2	0.59	0.95	0.36
d1lqsl_	d6rwda2	0.47	0.91	0.37
d1alua_	d6rwda2	0.39	0.90	0.39
d3besl_	d6rwda2	0.45	0.96	0.35
d3q1si_	d6rwda2	0.48	0.93	0.38
d1jvaa3	d1ueka2	0.44	0.90	0.43
d2p5ma_	d1ueka2	0.47	0.91	0.40
d1ru0a_	d1ueka2	0.49	0.92	0.36
d2if1a1	d1ueka2	0.55	0.91	0.33
d1iq0a3	d1ueka2	0.55	0.91	0.38
d3eh8a2	d1ueka2	0.41	0.91	0.29
d1r7ma2	d1ueka2	0.44	0.93	0.41
d2ebba_	d1ueka2	0.48	0.93	0.42
d1weya1	d1ueka2	0.59	0.91	0.46
d1lwha1	d2ba0a2	0.60	0.90	0.28
d3ov9a_	d4uw2a1	0.60	0.90	0.26
d3pzwa1	d1wmda1	0.49	0.97	0.47
d1lqsl_	d3wd6a2	0.45	0.92	0.37
d2l3oa_	d3wd6a2	0.40	0.91	0.29
d1alua_	d3wd6a2	0.39	0.92	0.34
d3besl_	d3wd6a2	0.44	0.97	0.33
d1rxqa_	d3wd6a2	0.34	0.91	0.29
d1gzsb_	d3wd6a2	0.49	0.91	0.33
d3q1si_	d3wd6a2	0.47	0.94	0.32
d3ml1a1	d1o7ja_	0.47	0.91	0.21
d1q8ia1	d4m5ra1	0.51	0.90	0.21
d3ncia1	d4m5ra1	0.51	0.92	0.21
d2qk9a1	d4m5ra1	0.52	0.92	0.25
d1yt3a3	d4m5ra1	0.52	0.90	0.36
d1s5ja1	d4m5ra1	0.56	0.92	0.20
d4ahca1	d4m5ra1	0.52	0.92	0.18
d2ehga_	d4m5ra1	0.52	0.90	0.26
d6qbta_	d4m5ra1	0.48	0.91	0.30
d1x9ma1	d4m5ra1	0.52	0.93	0.38
d3py8a1	d4m5ra1	0.50	0.92	0.25
d1w0ha_	d4m5ra1	0.55	0.92	0.27
d1wera_	d6i2mb_	0.51	0.92	0.26
d2ahua2	d2bw0a2	0.58	0.91	0.36
d1oisa_	d6u1va1	0.54	0.93	0.24
d2doaa1	d6yeta_	0.52	0.91	0.36
d2olua2	d2r7da2	0.57	0.93	0.28
d4wwxb2	d2r7da2	0.59	0.92	0.23
d1fn9a_	d2r7da2	0.51	0.94	0.23
d3jqka_	d1kija1	0.58	0.91	0.31
d2dbx.1	d5d9ab_	0.57	0.94	0.18
d2ftxb1	d3bida1	0.60	0.93	0.40
d1ovma3	d2gnoa2	0.56	0.92	0.39
d2ihta3	d2gnoa2	0.55	0.92	0.40
d2vk8a3	d2gnoa2	0.57	0.93	0.44
d2ihta2	d2gnoa2	0.60	0.92	0.39
d3zzha_	d2gnoa2	0.34	0.92	0.37
d2ji7a2	d2gnoa2	0.59	0.91	0.43
d1jsca3	d2gnoa2	0.55	0.91	0.47
d2fn3a3	d2gnoa2	0.56	0.92	0.38
d1r11a3	d5deqa2	0.54	0.91	0.35
d1lq8.3	d3i0pa_	0.54	0.90	0.24
d1uv7a_	d6vh6a1	0.42	0.93	0.37
d2gmqa1	d1y7ea1	0.49	0.97	0.40
d1wuza_	d1y7ea1	0.50	0.92	0.38
d1r5ba2	d1y7ea1	0.59	0.92	0.27
d1vloa1	d1y7ea1	0.52	0.95	0.41
d2ci0a_	d3ihya1	0.53	0.90	0.23
d1ueda_	d3ihya1	0.55	0.92	0.25
d1io7a_	d3ihya1	0.54	0.91	0.25
d2ij2a_	d3ihya1	0.56	0.92	0.24
d4pxha_	d3ihya1	0.56	0.91	0.23
d3a4ga_	d3ihya1	0.54	0.92	0.27
d6suka_	d3ihya1	0.55	0.90	0.19
d6m4qa_	d3ihya1	0.59	0.90	0.25
d6l69a_	d3ihya1	0.55	0.90	0.24
d4dnja_	d3ihya1	0.57	0.93	0.24
d2z3ta_	d3ihya1	0.55	0.92	0.25
d5li7a_	d3ihya1	0.57	0.94	0.25
d2j43a2	d2wsda1	0.59	0.91	0.36
d1l1la_	d3ppma_	0.49	0.91	0.31
d1oisa_	d6cxtb1	0.53	0.92	0.25
d3md3a1	d1uv7a_	0.42	0.94	0.49
d2fc8a1	d1uv7a_	0.43	0.90	0.45
d1cvja1	d1uv7a_	0.44	0.91	0.50
d4affa1	d1uv7a_	0.42	0.92	0.47
d5gmka_	d1uv7a_	0.40	0.93	0.48
d2mzsa1	d1uv7a_	0.43	0.93	0.44
d5kwqa2	d1uv7a_	0.43	0.91	0.49
d5lsla_	d1uv7a_	0.43	0.90	0.50
d5diib1	d1uv7a_	0.39	0.94	0.46
d1zj9a2	d1uv7a_	0.57	0.92	0.34
d2cpha1	d1uv7a_	0.42	0.93	0.49
d3feyb_	d1uv7a_	0.43	0.91	0.49
d1fxla2	d1uv7a_	0.44	0.91	0.49
d1r8ha_	d1uv7a_	0.41	0.94	0.49
d2cpfa1	d1uv7a_	0.46	0.93	0.47
d6id0c5	d1uv7a_	0.32	0.96	0.43
d2bopa_	d1uv7a_	0.48	0.94	0.50
d2dy1a5	d1uv7a_	0.42	0.96	0.49
d3lqva_	d1uv7a_	0.43	0.94	0.42
d2fc9a1	d1uv7a_	0.44	0.91	0.49
d1weza1	d1uv7a_	0.44	0.92	0.49
d1kwma2	d1uv7a_	0.43	0.91	0.49
d1weya1	d1uv7a_	0.44	0.92	0.48
d2la4a1	d1uv7a_	0.44	0.93	0.46
d1x4da1	d1uv7a_	0.41	0.92	0.50
d5kwqa1	d1uv7a_	0.45	0.92	0.48
d1lqsl_	d1yaka_	0.46	0.93	0.37
d1z1ba1	d1xrsb2	0.51	0.92	0.44
d1qwoa_	d2i1ya_	0.56	0.90	0.27
d1kkha2	d1jvaa3	0.46	0.91	0.38
d1repc2	d1jvaa3	0.57	0.90	0.45
d1oj5a_	d3njea_	0.57	0.90	0.32
d3fega_	d2ci0a_	0.57	0.90	0.26
d3er9b_	d2ci0a_	0.55	0.92	0.22
d1k4ta2	d2ci0a_	0.40	0.90	0.21
d2ia7a1	d1ocsa_	0.46	0.90	0.48
d2hc5a1	d1ocsa_	0.58	0.94	0.39
d1vq8r1	d1ocsa_	0.42	0.94	0.22
d2j4ja_	d2onka1	0.28	0.90	0.39
d3zzha_	d2onka1	0.29	0.93	0.27
d1e19a_	d2onka1	0.31	0.92	0.28
d2va1a_	d2onka1	0.28	0.92	0.41
d3pzwa1	d5odua_	0.47	0.93	0.43
d2p0ma2	d5odua_	0.46	0.90	0.44
d2v94a1	d5uzma_	0.57	0.91	0.45
d1jl1a_	d6koga2	0.51	0.90	0.40
d6ksra2	d6koga2	0.58	0.94	0.37
d3sk3a1	d6koga2	0.56	0.91	0.42
d3f9ma1	d6koga2	0.60	0.92	0.44
d1ddza2	d6koga2	0.51	0.91	0.28
d2bgga3	d6koga2	0.50	0.91	0.42
d1nu0a_	d6koga2	0.58	0.93	0.44
d2etja1	d6koga2	0.53	0.94	0.24
d4kb1a_	d6koga2	0.50	0.92	0.45
d6gfaa2	d6koga2	0.60	0.93	0.44
d2p3ra3	d6koga2	0.56	0.91	0.35
d6q27a1	d6koga2	0.59	0.91	0.39
d2lsna1	d6koga2	0.49	0.91	0.40
d1vhxa1	d6koga2	0.59	0.93	0.44
d2amha1	d6koga2	0.37	0.91	0.45
d1u04a4	d6koga2	0.49	0.91	0.42
d3mxma_	d6koga2	0.47	0.92	0.45
d4htla1	d6koga2	0.59	0.90	0.37
d2zgya2	d6koga2	0.57	0.91	0.41
d4ijna1	d6koga2	0.58	0.93	0.44
d3zeua1	d6koga2	0.59	0.91	0.39
d3o4wa1	d6koga2	0.60	0.91	0.42
d6r2na2	d6koga2	0.58	0.93	0.36
d7bvza1	d6koga2	0.60	0.92	0.41
d3i33a2	d6koga2	0.60	0.94	0.44
d1saza1	d6koga2	0.59	0.91	0.43
d4gnia1	d6koga2	0.58	0.93	0.43
d2fsja2	d6koga2	0.59	0.92	0.40
d6q27a2	d6koga2	0.59	0.91	0.42
d1kkha2	d1f7ua3	0.57	0.92	0.37
d3u1la2	d1f7ua3	0.41	0.90	0.39
d4kuka1	d3s9ka1	0.51	0.90	0.33
d3proc1	d3vkea1	0.60	0.90	0.38
d1repc2	d3vkea1	0.52	0.93	0.40
d1y5ea1	d1svia_	0.53	0.91	0.44
d4hoia1	d4ps6a1	0.54	0.90	0.37
d5svva_	d4ps6a1	0.53	0.91	0.41
d1nwza_	d4ps6a1	0.56	0.91	0.35
d3t6el_	d1kqfc_	0.39	0.91	0.27
d2jioa2	d6bk0a_	0.52	0.90	0.29
d1fgha1	d1ojta2	0.59	0.90	0.32
d1mmla_	d1lfpa_	0.52	0.90	0.31
d2j4ja_	d1gkub2	0.36	0.94	0.34
d2ogxa_	d1gkub2	0.35	0.92	0.36
d3zzha_	d1gkub2	0.35	0.95	0.31
d1e19a_	d1gkub2	0.37	0.94	0.32
d2va1a_	d1gkub2	0.36	0.95	0.36
d2l93a1	d4a1ia1	0.59	0.92	0.33
d1jnsa_	d4perb_	0.53	0.92	0.27
d3ni6a_	d4perb_	0.52	0.90	0.30
d2kgja1	d4perb_	0.56	0.92	0.29
d2y78a1	d4perb_	0.51	0.90	0.32
d4laya2	d4perb_	0.52	0.92	0.34
d1ybea1	d1goia2	0.54	0.92	0.40
d1pyya2	d3m7qb1	0.57	0.91	0.23
d2gmqa1	d5tr9a1	0.53	0.96	0.43
d3d37a2	d5tr9a1	0.46	0.92	0.26
d3a6ra_	d5tr9a1	0.43	0.92	0.45
d3cdda2	d5tr9a1	0.51	0.90	0.31
d2d37a1	d5tr9a1	0.44	0.91	0.42
d3cb0a_	d5tr9a1	0.42	0.90	0.38
d3d37a1	d5tr9a1	0.47	0.90	0.32
d1k28d2	d5tr9a1	0.46	0.91	0.32
d1rz1a_	d5tr9a1	0.43	0.92	0.41
d1vloa1	d5tr9a1	0.57	0.95	0.49
d2gmqa1	d4rd4a2	0.53	0.95	0.41
d3d37a2	d4rd4a2	0.46	0.90	0.32
d1k28d2	d4rd4a2	0.46	0.90	0.30
d1r5ba2	d4rd4a2	0.59	0.95	0.39
d1vloa1	d4rd4a2	0.53	0.97	0.44
d1r89a1	d4q48a3	0.52	0.91	0.34
d1qfja2	d1txga2	0.53	0.90	0.42
d1e8ca3	d4za3a_	0.59	0.90	0.28
d4q14a_	d1amma2	0.45	0.92	0.34
d2hkea2	d2nrka1	0.41	0.92	0.31
d6xr5a2	d2nrka1	0.41	0.92	0.29
d1rgxa_	d2nn6h2	0.59	0.90	0.28
d1lwha1	d2nn6h2	0.59	0.91	0.31
d2qgga1	d2gmqa1	0.51	0.94	0.44
d4dqla1	d2gmqa1	0.53	0.92	0.28
d1wuza_	d2gmqa1	0.45	0.92	0.41
d4rd4a3	d2gmqa1	0.57	0.90	0.46
d1zunb1	d2gmqa1	0.50	0.93	0.41
d2fvga1	d2gmqa1	0.49	0.93	0.45
d4pj3a1	d2gmqa1	0.58	0.92	0.35
d1ep3b1	d2gmqa1	0.54	0.94	0.49
d4ac9a3	d2gmqa1	0.59	0.91	0.42
d3h9na1	d2gmqa1	0.53	0.96	0.44
d4gqnb2	d2gmqa1	0.59	0.96	0.47
d1g7sa2	d2gmqa1	0.50	0.93	0.36
d1y0ya1	d2gmqa1	0.49	0.96	0.49
d3jb9x1	d2gmqa1	0.59	0.90	0.38
d4ac9a1	d2gmqa1	0.52	0.93	0.47
d5ylya1	d2gmqa1	0.54	0.95	0.38
d1tvca1	d2gmqa1	0.56	0.96	0.50
d3ozua2	d2gmqa1	0.51	0.94	0.44
d1yloa1	d2gmqa1	0.48	0.94	0.48
d3b82a2	d2gmqa1	0.49	0.94	0.32
d1g7sa1	d2gmqa1	0.50	0.94	0.43
d2piaa1	d2gmqa1	0.53	0.94	0.49
d1vhoa1	d2gmqa1	0.47	0.93	0.37
d5gxub1	d2gmqa1	0.50	0.91	0.24
d1sqra_	d2gmqa1	0.58	0.94	0.47
d3lo8a1	d2gmqa1	0.51	0.96	0.38
d2j01x1	d5zcza_	0.58	0.91	0.41
d1ppya_	d2zxea3	0.58	0.93	0.31
d2i0za2	d1f0la2	0.54	0.91	0.26
d2gqfa2	d1f0la2	0.52	0.91	0.25
d2ch5a2	d1v95a1	0.43	0.90	0.46
d2bh1a1	d1v95a1	0.45	0.93	0.47
d2a6aa1	d1v95a1	0.45	0.90	0.46
d1huxa_	d1v95a1	0.44	0.92	0.20
d4jaqa2	d1v95a1	0.56	0.91	0.44
d2nrha1	d1v95a1	0.43	0.92	0.38
d1zc6a2	d1v95a1	0.43	0.91	0.25
d3zeua1	d1v95a1	0.44	0.92	0.50
d1u6ea2	d1v95a1	0.58	0.90	0.41
d7bvza1	d1v95a1	0.43	0.91	0.46
d1zbsa2	d1v95a1	0.43	0.90	0.49
d1hnja2	d1v95a1	0.58	0.91	0.43
d7bvza2	d1v95a1	0.42	0.91	0.36
d1zc6a1	d1v95a1	0.43	0.91	0.44
d2h3gx2	d1v95a1	0.43	0.92	0.32
d5jica1	d1v95a1	0.45	0.93	0.28
d1woqa2	d1v95a1	0.43	0.92	0.43
d6q27a2	d1v95a1	0.41	0.90	0.36
d4efia2	d1v95a1	0.54	0.92	0.39
d1st6a6	d3pwfa1	0.58	0.92	0.35
d1r8ia_	d3pwfa1	0.42	0.90	0.28
d4gh0a_	d3pwfa1	0.53	0.90	0.26
d6trka_	d3pwfa1	0.58	0.90	0.35
d6aska_	d2egza_	0.46	0.90	0.38
d1j5pa3	d3lmea1	0.37	0.90	0.41
d1dt9a3	d3lmea1	0.44	0.90	0.36
d4af1a1	d3lmea1	0.44	0.91	0.36
d1drua2	d3lmea1	0.33	0.91	0.42
d1p9la2	d3lmea1	0.35	0.91	0.40
d6trsd_	d1ctfa_	0.44	0.91	0.38
d1whra1	d1ctfa_	0.27	0.93	0.40
d1ug8a1	d1ctfa_	0.27	0.91	0.49
d3ijwa1	d2gj8a_	0.46	0.92	0.23
d4h8ea_	d2gj8a_	0.45	0.90	0.32
d3ugsa_	d2gj8a_	0.45	0.91	0.34
d5xk6a1	d2gj8a_	0.44	0.92	0.32
d7cpme_	d2gj8a_	0.47	0.91	0.32
d7kesa_	d2gj8a_	0.45	0.92	0.30
d2vg0a_	d2gj8a_	0.46	0.92	0.33
d1x09a_	d2gj8a_	0.46	0.90	0.33
d3lada2	d1fgha1	0.57	0.91	0.32
d1v59a2	d1fgha1	0.59	0.92	0.31
d2vz8aa	d1fgha1	0.58	0.93	0.25
d1fcda1	d1fgha1	0.55	0.90	0.26
d1mo9a2	d1fgha1	0.59	0.91	0.32
d1lvla2	d1fgha1	0.58	0.90	0.31
d2j4ja_	d1mkya1	0.33	0.90	0.42
d2ogxa_	d1mkya1	0.32	0.91	0.38
d1ovma3	d1mkya1	0.57	0.91	0.40
d2vk8a3	d1mkya1	0.57	0.92	0.38
d3zzha_	d1mkya1	0.34	0.92	0.35
d1e19a_	d1mkya1	0.35	0.92	0.32
d2va1a_	d1mkya1	0.34	0.91	0.35
d1gm5a2	d5yuoa_	0.54	0.92	0.37
d2gjva1	d1seza2	0.35	0.94	0.43
d4egua1	d1seza2	0.55	0.91	0.42
d4zgla_	d1seza2	0.50	0.95	0.43
d6j64b_	d1seza2	0.50	0.93	0.42
d1rm6a2	d6hr4a2	0.55	0.91	0.18
d2yzsa_	d1i1ip_	0.42	0.90	0.20
d3pvia_	d2b8ea2	0.57	0.91	0.30
d3vrna3	d2b8ea2	0.58	0.90	0.25
d1ayaa_	d2b8ea2	0.58	0.90	0.30
d1aoza2	d4q14a_	0.49	0.92	0.32
d3hzba_	d4q14a_	0.46	0.90	0.35
d4fd9a_	d4q14a_	0.47	0.94	0.35
d3cvba_	d4q14a_	0.51	0.92	0.48
d1ibya_	d4q14a_	0.48	0.91	0.35
d5n0ka1	d4q14a_	0.49	0.91	0.33
d2cuaa_	d4q14a_	0.50	0.90	0.47
d5n0ka3	d4q14a_	0.50	0.91	0.25
d1ytqa2	d4q14a_	0.45	0.92	0.37
d2kp5a_	d4q14a_	0.46	0.93	0.36
d1q8ia2	d2eu9a_	0.59	0.91	0.28
d1rl2a2	d6yira2	0.60	0.92	0.42
d3agxa2	d1jbja1	0.57	0.90	0.31
d3jcla1	d1aa6a1	0.43	0.91	0.22
d2p2ea1	d1aa6a1	0.57	0.90	0.24
d1jl1a_	d1wl4a2	0.55	0.91	0.46
d2bgga3	d1wl4a2	0.55	0.92	0.29
d4oo0a_	d1wl4a2	0.38	0.91	0.41
d2etja1	d1wl4a2	0.58	0.94	0.35
d4kb1a_	d1wl4a2	0.55	0.93	0.30
d5cz1a1	d1wl4a2	0.55	0.90	0.41
d2d0ob1	d1wl4a2	0.49	0.91	0.45
d2lsna1	d1wl4a2	0.53	0.93	0.44
d2amha1	d1wl4a2	0.37	0.93	0.40
d1u04a4	d1wl4a2	0.55	0.91	0.36
d3mxma_	d1wl4a2	0.52	0.93	0.37
d1v7ra_	d1wl4a2	0.40	0.91	0.41
d4jhca_	d1wl4a2	0.39	0.91	0.41
d4f7ya_	d2a29a_	0.51	0.91	0.24
d3brma_	d2a29a_	0.49	0.91	0.20
d1es5a_	d2a29a_	0.53	0.91	0.20
d6edma1	d2a29a_	0.54	0.91	0.23
d4ztka_	d2a29a_	0.55	0.91	0.21
d3beca2	d2a29a_	0.50	0.90	0.22
d1ovma3	d2j4ja_	0.54	0.93	0.47
d2ihta3	d2j4ja_	0.53	0.91	0.47
d1gkub1	d2j4ja_	0.35	0.92	0.36
d6bzra_	d2j4ja_	0.31	0.90	0.31
d3seaa_	d2j4ja_	0.31	0.91	0.45
d2vk8a3	d2j4ja_	0.52	0.93	0.37
d1iqpa2	d2j4ja_	0.35	0.91	0.33
d1t5ia_	d2j4ja_	0.39	0.94	0.39
d1tf5a4	d2j4ja_	0.38	0.93	0.38
d1c4oa2	d2j4ja_	0.38	0.94	0.39
d2fz4a1	d2j4ja_	0.35	0.93	0.29
d2z0ma2	d2j4ja_	0.37	0.90	0.37
d1w36d2	d2j4ja_	0.39	0.91	0.34
d1tf5a3	d2j4ja_	0.33	0.92	0.36
d4qqwa2	d2j4ja_	0.34	0.94	0.34
d1gm5a3	d2j4ja_	0.37	0.90	0.38
d3peya1	d2j4ja_	0.39	0.92	0.39
d3b82a1	d2j4ja_	0.33	0.90	0.35
d2fh5b1	d2j4ja_	0.31	0.91	0.50
d1t6na_	d2j4ja_	0.36	0.93	0.47
d1q0ua_	d2j4ja_	0.38	0.92	0.44
d1nrjb_	d2j4ja_	0.31	0.91	0.49
d3lfua1	d2j4ja_	0.36	0.93	0.34
d5nt7b_	d2j4ja_	0.37	0.93	0.38
d1wp9a1	d2j4ja_	0.34	0.92	0.46
d3a1wa1	d2j4ja_	0.36	0.90	0.37
d1vdza1	d2j4ja_	0.32	0.90	0.38
d3tuic1	d2j4ja_	0.30	0.91	0.32
d2i3ba1	d2j4ja_	0.34	0.92	0.40
d2dy1a2	d2j4ja_	0.34	0.92	0.35
d1a1va1	d2j4ja_	0.34	0.90	0.41
d2hjva_	d2j4ja_	0.38	0.94	0.39
d2eyqa5	d2j4ja_	0.40	0.94	0.41
d2fnaa2	d2j4ja_	0.40	0.91	0.35
d1oywa3	d2j4ja_	0.38	0.92	0.40
d6z4wa_	d2j4ja_	0.31	0.92	0.39
d2gk6a3	d2j4ja_	0.32	0.95	0.45
d1jsca3	d2j4ja_	0.57	0.92	0.46
d1g41a_	d2j4ja_	0.34	0.92	0.26
d2jdid3	d2j4ja_	0.33	0.93	0.39
d6m96a1	d2j4ja_	0.32	0.91	0.31
d1w4ra1	d2j4ja_	0.38	0.94	0.37
d1um8a_	d2j4ja_	0.39	0.91	0.34
d3hjha2	d2j4ja_	0.42	0.92	0.29
d2c61a1	d2j4ja_	0.31	0.92	0.31
d2xaua2	d2j4ja_	0.40	0.92	0.38
d2z0ma1	d2j4ja_	0.36	0.93	0.42
d5y4za1	d2j4ja_	0.33	0.92	0.27
d2i4ia3	d2j4ja_	0.38	0.93	0.38
d2oxca_	d2j4ja_	0.35	0.92	0.47
d1w36d1	d2j4ja_	0.37	0.91	0.31
d2dpya2	d2j4ja_	0.31	0.94	0.35
d2jdia3	d2j4ja_	0.31	0.93	0.33
d2j0sa2	d2j4ja_	0.38	0.95	0.39
d6v6ua_	d2j4ja_	0.33	0.92	0.47
d2fn3a3	d2j4ja_	0.54	0.92	0.47
d6hh2a_	d2j4ja_	0.32	0.91	0.44
d1oywa2	d2j4ja_	0.38	0.93	0.46
d3tbka1	d2j4ja_	0.33	0.94	0.41
d1rifa_	d2j4ja_	0.47	0.93	0.35
d3l0ob2	d2j4ja_	0.33	0.91	0.28
d3dkpa1	d2j4ja_	0.35	0.92	0.44
d2g2jc_	d2j4ja_	0.40	0.94	0.39
d2ozlb1	d2j4ja_	0.54	0.92	0.47
d1by5a_	d2pora_	0.57	0.90	0.30
d1xkwa_	d2pora_	0.60	0.93	0.30
d6e4va_	d2pora_	0.57	0.93	0.29
d6i96a_	d2pora_	0.56	0.92	0.29
d1fjgk_	d3v2cy_	0.53	0.92	0.46
d1gm5a2	d5yzpa1	0.53	0.92	0.36
d2vofa1	d1g3nc2	0.48	0.91	0.25
d1ddba_	d1g3nc2	0.49	0.95	0.25
d1q59a1	d1g3nc2	0.46	0.92	0.29
d1ipaa2	d4f0ba1	0.59	0.92	0.50
d1bbga_	d1zuea1	0.52	0.92	0.31
d4n7fa1	d1zuea1	0.59	0.90	0.22
d1jl1a_	d2hg4a3	0.51	0.91	0.41
d6ksra2	d2hg4a3	0.58	0.93	0.36
d3sk3a1	d2hg4a3	0.56	0.90	0.42
d3f9ma1	d2hg4a3	0.59	0.92	0.44
d1ddza2	d2hg4a3	0.53	0.91	0.28
d2bgga3	d2hg4a3	0.51	0.93	0.42
d1q8ia1	d2hg4a3	0.50	0.91	0.26
d1nu0a_	d2hg4a3	0.58	0.92	0.45
d4oo0a_	d2hg4a3	0.39	0.91	0.42
