query	target	prog_score	cirpin_score	tm_score_cp
d5ysza1	d1u9la_	0.59	0.90	0.42
d5ysza1	d2bcqa2	0.57	0.93	0.34
d5ysza1	d1cuka2	0.57	0.91	0.38
d2blna2	d2ahua2	0.58	0.90	0.34
d2nrqa1	d1lbua2	0.44	0.91	0.37
d1yoaa1	d2gk6a2	0.50	0.92	0.38
d1yoaa1	d1qfja1	0.48	0.91	0.41
d1yoaa1	d3a9sa2	0.60	0.92	0.35
d1yoaa1	d1krha1	0.46	0.90	0.43
d1yoaa1	d4pj3a1	0.49	0.91	0.45
d1yoaa1	d3jb9x1	0.51	0.91	0.41
d1yoaa1	d1tvca1	0.48	0.91	0.41
d1yoaa1	d3b82a2	0.43	0.91	0.35
d3ngxa2	d6i03a_	0.58	0.90	0.34
d1rl6a1	d1o22a_	0.60	0.90	0.23
d1z0xa2	d1nxha_	0.56	0.90	0.34
d6o07c_	d1q8ia1	0.60	0.91	0.17
d6o07c_	d3mwpa1	0.59	0.92	0.33
d1ybea1	d6pz7a_	0.57	0.93	0.46
d1ybea1	d1vf8a1	0.52	0.91	0.43
d1ybea1	d1x1na1	0.53	0.93	0.30
d1ybea1	d1kfwa1	0.59	0.92	0.32
d1ybea1	d1b4ka_	0.60	0.91	0.44
d1ybea1	d4ijra_	0.56	0.90	0.42
d1ybea1	d1goia2	0.54	0.92	0.40
d1ybea1	d3aysa_	0.54	0.91	0.44
d1ybea1	d5e6za2	0.53	0.91	0.33
d1ybea1	d6xrka1	0.60	0.93	0.44
d1ybea1	d2jepa_	0.59	0.92	0.39
d1ybea1	d2ejaa_	0.54	0.91	0.45
d1ybea1	d6jqba1	0.57	0.90	0.42
d1ybea1	d1w9pa1	0.52	0.91	0.38
d1ybea1	d1ceoa_	0.55	0.91	0.45
d1ybea1	d1rh9a1	0.59	0.90	0.43
d1ybea1	d3amca_	0.56	0.93	0.47
d1ybea1	d1szna2	0.60	0.94	0.46
d1ybea1	d2i5ia1	0.57	0.92	0.46
d1ybea1	d3vupa_	0.56	0.90	0.38
d1ybea1	d4l3ma_	0.56	0.90	0.40
d4oo0a_	d3mqda2	0.37	0.90	0.45
d4oo0a_	d1tqya1	0.39	0.91	0.27
d4oo0a_	d1tqya2	0.36	0.90	0.45
d4oo0a_	d1cz9a_	0.51	0.91	0.34
d4oo0a_	d3v4na2	0.38	0.90	0.39
d4oo0a_	d3p1ga_	0.55	0.92	0.36
d4oo0a_	d3s3na2	0.55	0.94	0.24
d4oo0a_	d2h84a1	0.39	0.91	0.48
d4oo0a_	d4krea3	0.54	0.91	0.30
d4oo0a_	d1hnja1	0.39	0.90	0.44
d4oo0a_	d6smob1	0.40	0.91	0.38
d4oo0a_	d3sqza2	0.37	0.90	0.38
d4oo0a_	d4c72a1	0.39	0.91	0.38
d4oo0a_	d2hg4a2	0.41	0.91	0.40
d4oo0a_	d4yuca2	0.36	0.90	0.39
d4oo0a_	d2igia_	0.56	0.94	0.45
d4oo0a_	d1wl4a1	0.38	0.93	0.25
d4oo0a_	d1wlja_	0.59	0.92	0.43
d4oo0a_	d5w8qa1	0.40	0.91	0.47
d4oo0a_	d4ewga1	0.37	0.91	0.27
d4oo0a_	d2lb9a1	0.50	0.91	0.34
d4oo0a_	d3h78a1	0.39	0.92	0.44
d4oo0a_	d2qxfa_	0.55	0.92	0.18
d4oo0a_	d6xhha_	0.49	0.90	0.31
d4oo0a_	d6koga1	0.41	0.90	0.28
d4oo0a_	d1ekea_	0.54	0.92	0.37
d4oo0a_	d1wl4a2	0.38	0.91	0.41
d4oo0a_	d2hg4a3	0.39	0.91	0.42
d4oo0a_	d1wdkc1	0.38	0.92	0.34
d4oo0a_	d1teda1	0.40	0.91	0.48
d4oo0a_	d2bgga3	0.53	0.90	0.33
d4oo0a_	d4jaqa1	0.38	0.90	0.48
d4oo0a_	d1tqyb2	0.38	0.91	0.44
d4oo0a_	d2etja1	0.49	0.93	0.34
d4oo0a_	d4kb1a_	0.56	0.93	0.45
d4oo0a_	d1ox0a2	0.37	0.90	0.45
d4oo0a_	d3kkra1	0.54	0.92	0.32
d4oo0a_	d5cz1a1	0.52	0.91	0.32
d4oo0a_	d1bcoa2	0.55	0.93	0.24
d4oo0a_	d4b0na1	0.41	0.93	0.46
d4oo0a_	d1u04a4	0.58	0.92	0.30
d4oo0a_	d3mxma_	0.59	0.90	0.44
d4oo0a_	d6qbta_	0.52	0.90	0.34
d4oo0a_	d4f32a1	0.39	0.91	0.27
d4oo0a_	d6pcda1	0.37	0.92	0.28
d4oo0a_	d1ox0a1	0.39	0.91	0.28
d4oo0a_	d3gwaa1	0.40	0.91	0.44
d4oo0a_	d2wu9a1	0.38	0.93	0.34
d4oo0a_	d4yuca1	0.39	0.90	0.42
d4oo0a_	d2vz8a1	0.40	0.91	0.40
d4oo0a_	d1x9ma1	0.57	0.91	0.27
d4oo0a_	d4c72a2	0.38	0.91	0.45
d4oo0a_	d1tqyb1	0.39	0.91	0.41
d4oo0a_	d4ubta1	0.38	0.90	0.35
d4oo0a_	d1u0ma1	0.40	0.92	0.49
d4oo0a_	d7n7za1	0.38	0.93	0.37
d1q1ra1	d1uj6a1	0.53	0.91	0.33
d2etja1	d3mqda2	0.56	0.95	0.26
d2etja1	d1tqya1	0.57	0.94	0.23
d2etja1	d1tqya2	0.55	0.94	0.36
d2etja1	d5mu9a2	0.39	0.92	0.24
d2etja1	d3v4na2	0.59	0.95	0.33
d2etja1	d2x3ea2	0.59	0.92	0.23
d2etja1	d4efia1	0.59	0.93	0.37
d2etja1	d2h84a1	0.59	0.94	0.31
d2etja1	d2vz8a2	0.56	0.92	0.27
d2etja1	d1ex2a_	0.50	0.93	0.24
d2etja1	d1hnja1	0.58	0.93	0.38
d2etja1	d6smob1	0.58	0.93	0.27
d2etja1	d3sqza2	0.56	0.95	0.34
d2etja1	d3gwaa2	0.59	0.93	0.32
d2etja1	d2h84a2	0.60	0.93	0.27
d2etja1	d4c72a1	0.60	0.92	0.22
d2etja1	d3h78a2	0.59	0.93	0.34
d2etja1	d1zowa2	0.58	0.93	0.32
d2etja1	d3sqza1	0.59	0.93	0.36
d2etja1	d2hg4a2	0.56	0.93	0.32
d2etja1	d4yuca2	0.57	0.94	0.24
d2etja1	d1wl4a1	0.60	0.95	0.27
d2etja1	d1u14a1	0.52	0.94	0.26
d2etja1	d5w8qa1	0.60	0.96	0.32
d2etja1	d4ewga1	0.56	0.93	0.28
d2etja1	d3h78a1	0.58	0.95	0.38
d2etja1	d2fb5a1	0.38	0.91	0.28
d2etja1	d6koga1	0.59	0.91	0.24
d2etja1	d6koga2	0.53	0.94	0.24
d2etja1	d1wl4a2	0.58	0.94	0.35
d2etja1	d2hg4a3	0.54	0.94	0.37
d2etja1	d1wdkc1	0.59	0.92	0.28
d2etja1	d3ov2a2	0.59	0.93	0.24
d2etja1	d1u6ea1	0.58	0.93	0.37
d2etja1	d2wdta_	0.38	0.91	0.30
d2etja1	d4jaqa1	0.58	0.95	0.31
d2etja1	d1tqyb2	0.56	0.94	0.36
d2etja1	d4oo0a_	0.49	0.93	0.27
d2etja1	d1ox0a2	0.56	0.94	0.27
d2etja1	d4jaqa2	0.57	0.93	0.23
d2etja1	d6kxda1	0.56	0.94	0.29
d2etja1	d4b0na1	0.59	0.95	0.29
d2etja1	d1teda2	0.58	0.93	0.26
d2etja1	d2amha1	0.50	0.92	0.29
d2etja1	d3v7ia1	0.60	0.92	0.27
d2etja1	d4f32a1	0.60	0.94	0.27
d2etja1	d6pcda1	0.58	0.92	0.26
d2etja1	d5w8qa2	0.59	0.94	0.35
d2etja1	d1u6ea2	0.59	0.93	0.26
d2etja1	d1ox0a1	0.59	0.94	0.28
d2etja1	d3mqda1	0.58	0.93	0.28
d2etja1	d3gwaa1	0.58	0.95	0.38
d2etja1	d2wu9a1	0.58	0.94	0.26
d2etja1	d1hnja2	0.57	0.92	0.28
d2etja1	d4yuca1	0.58	0.93	0.38
d2etja1	d2vz8a1	0.58	0.94	0.29
d2etja1	d1u0ma2	0.58	0.93	0.27
d2etja1	d4c72a2	0.57	0.94	0.36
d2etja1	d1tqyb1	0.58	0.94	0.27
d2etja1	d4ubta1	0.59	0.92	0.26
d2etja1	d1u0ma1	0.58	0.95	0.28
d2etja1	d7n7za1	0.60	0.92	0.27
d2etja1	d4jhca_	0.51	0.91	0.27
d2etja1	d4efia2	0.60	0.92	0.28
d3kcgi_	d3ps0a1	0.48	0.91	0.19
d2g1da1	d1wlfa1	0.47	0.94	0.31
d2g1da1	d3qq8a2	0.50	0.93	0.25
d2g1da1	d1cz4a2	0.46	0.92	0.27
d2g1da1	d1cr5a2	0.50	0.93	0.27
d2g1da1	d1gsoa1	0.59	0.90	0.34
d1axha_	d1dx8a_	0.59	0.90	0.20
d1axha_	d2ms3a_	0.59	0.93	0.21
d1axha_	d1yuza2	0.58	0.92	0.31
d2nn6f1	d1mg7a2	0.35	0.90	0.22
d1k8ea2	d2g8la1	0.40	0.92	0.41
d1k8ea2	d2q40a_	0.41	0.90	0.35
d1g4wr2	d5kycb_	0.53	0.90	0.27
d1j5xa_	d1s8na_	0.58	0.93	0.28
d1j5xa_	d3orsa1	0.53	0.91	0.31
d3ejxd1	d3ocaa_	0.60	0.90	0.27
d3ejxd1	d3g5ka1	0.60	0.90	0.25
d3ejxd1	d1v3ya_	0.57	0.91	0.29
d3ejxd1	d1ws0a_	0.60	0.91	0.30
d3ejxd1	d1xeoa_	0.58	0.91	0.27
d1jvba1	d1zyma2	0.44	0.91	0.22
d1jvba1	d1kbla2	0.56	0.92	0.23
d2jioa2	d4hwga1	0.49	0.91	0.25
d2jioa2	d6m2oa_	0.50	0.92	0.30
d2jioa2	d5zlra1	0.50	0.92	0.25
d2jioa2	d2qzsa_	0.48	0.90	0.26
d2jioa2	d3vnqa_	0.50	0.92	0.27
d2jioa2	d3cw9a_	0.55	0.90	0.28
d2jioa2	d4zhta_	0.51	0.93	0.25
d2jioa2	d4fzra1	0.47	0.91	0.19
d2jioa2	d1to6a_	0.45	0.92	0.27
d2jioa2	d7a9ja_	0.57	0.93	0.26
d2jioa2	d6bk0a_	0.52	0.90	0.29
d2jioa2	d3eyna_	0.54	0.91	0.29
d2jioa2	d4fkza1	0.49	0.91	0.26
d2jioa2	d4nesa_	0.50	0.92	0.25
d2jioa2	d4r9va1	0.56	0.90	0.22
d2jioa2	d3ivra1	0.52	0.90	0.24
d2jioa2	d5wm2a1	0.55	0.90	0.23
d2jioa2	d3o83a_	0.54	0.91	0.25
d2jioa2	d3r44a1	0.53	0.92	0.28
d2jioa2	d1fgha2	0.47	0.91	0.26
d2jioa2	d1v25a_	0.50	0.91	0.24
d2cpra1	d1pbya1	0.60	0.91	0.34
d2vv5a3	d2p06a1	0.52	0.93	0.32
d2vv5a3	d3reta_	0.60	0.91	0.43
d2vv5a3	d3rkoa_	0.60	0.92	0.42
d2vv5a3	d1zkea1	0.51	0.92	0.42
d1mo9a2	d1lk5a1	0.57	0.94	0.31
d1mo9a2	d1fgha1	0.59	0.91	0.32
d1mo9a2	d1sbqa_	0.54	0.90	0.33
d1mo9a2	d1uj6a1	0.55	0.94	0.31
d1mo9a2	d1wkca_	0.52	0.90	0.30
d1mo9a2	d1o8ba1	0.56	0.92	0.41
d2ovla1	d1ybba_	0.56	0.92	0.44
d2ovla1	d1vq8r1	0.52	0.98	0.48
d1fcda2	d1sbqa_	0.59	0.91	0.37
d1fcda2	d1wkca_	0.57	0.90	0.34
d2fh5b1	d1gs5a_	0.32	0.91	0.34
d2fh5b1	d7nloa_	0.31	0.90	0.36
d2fh5b1	d2j0wa1	0.30	0.92	0.29
d2fh5b1	d2akoa1	0.33	0.92	0.38
d2fh5b1	d2brxa1	0.30	0.92	0.50
d2fh5b1	d4a7wa_	0.31	0.92	0.38
d2fh5b1	d2w21a_	0.34	0.91	0.44
d2fh5b1	d3c20a1	0.31	0.93	0.33
d2fh5b1	d2cdqa1	0.31	0.92	0.31
d2fh5b1	d2j4ja_	0.31	0.91	0.50
d2fh5b1	d2ogxa_	0.31	0.91	0.37
d2fh5b1	d3zzha_	0.32	0.92	0.37
d2fh5b1	d1e19a_	0.34	0.91	0.37
d2fh5b1	d2va1a_	0.32	0.92	0.37
d1x62a1	d1pvma3	0.58	0.92	0.27
d3brma_	d3ar4a4	0.46	0.92	0.29
d3brma_	d2a29a_	0.49	0.91	0.20
d2fmpa1	d1jmxa1	0.54	0.91	0.33
d3hxia1	d1m55a_	0.45	0.91	0.43
d1h8la1	d2je8a2	0.58	0.90	0.46
d1h8la1	d1fyhb2	0.60	0.90	0.48
d2oqma1	d1or0.1	0.58	0.91	0.30
d2oqma1	d1nhya1	0.56	0.91	0.32
d2hzga1	d4mrta2	0.43	0.90	0.42
d2hzga1	d1vq8r1	0.50	0.96	0.48
d2hzga1	d2wdsa_	0.44	0.90	0.28
d5uida_	d1peqa2	0.49	0.91	0.26
d3h9va1	d4db1a2	0.57	0.90	0.39
d3h9va1	d2dxua2	0.56	0.90	0.34
d3h9va1	d3deoa1	0.56	0.92	0.36
d3h9va1	d1lvka1	0.59	0.92	0.33
d3h9va1	d1qvia1	0.55	0.90	0.34
d3h9va1	d2outa2	0.38	0.92	0.24
d4hdea1	d6k2fa1	0.52	0.92	0.28
d4hdea1	d1j72a3	0.54	0.90	0.27
d4hdea1	d2fh1a3	0.56	0.91	0.26
d4hdea1	d1m4ja_	0.53	0.90	0.28
d4hdea1	d7c2gg2	0.55	0.91	0.30
d4hdea1	d2mv2a_	0.52	0.90	0.33
d4hdea1	d1svya_	0.55	0.91	0.29
d4hdea1	d1gz0a2	0.59	0.95	0.29
d4hdea1	d7c2gg1	0.57	0.91	0.29
d4hdea1	d1hqz1_	0.52	0.90	0.28
d4hdea1	d5fafa1	0.56	0.91	0.29
d1ft9a2	d2auaa1	0.57	0.91	0.22
d4lora3	d1nc7a1	0.55	0.96	0.43
d4lora3	d3v98a1	0.46	0.97	0.44
d4lora3	d1bu8a1	0.48	0.96	0.42
d4lora3	d1ca1a2	0.52	0.98	0.44
d4lora3	d3pzwa1	0.48	0.98	0.39
d4lora3	d2p0ma2	0.47	0.97	0.47
d4iyqa1	d1vq8s1	0.54	0.90	0.44
d4iyqa1	d2j01x1	0.52	0.92	0.45
d1m22a_	d3cwca1	0.58	0.91	0.24
d2o9ga1	d2ovja1	0.60	0.91	0.31
d2o9ga1	d5ziqa1	0.49	0.90	0.31
d2o9ga1	d2bk9a_	0.48	0.91	0.27
d2o9ga1	d3qm9a_	0.46	0.92	0.27
d1wfpa1	d1twfl_	0.57	0.93	0.31
d1wfpa1	d1ryqa1	0.56	0.90	0.24
d3cx5a2	d1t4ba2	0.60	0.92	0.38
d1w36c3	d3tyqa_	0.58	0.90	0.23
d1w36c3	d2fpqa1	0.45	0.91	0.24
d1w36c3	d2gp4a2	0.47	0.93	0.31
d1khva_	d2dbx.1	0.54	0.92	0.23
d1khva_	d4wwxb2	0.50	0.91	0.23
d6rzya1	d2ma1a_	0.60	0.90	0.32
d6rzya1	d3j9ta4	0.59	0.90	0.26
d1gyoa_	d1pbyc_	0.53	0.95	0.30
d1gyoa_	d2ge8a1	0.50	0.91	0.31
d1gyoa_	d5epwa_	0.52	0.91	0.33
d1fcda3	d2pv1a_	0.57	0.90	0.31
d1iuqa1	d1i39a_	0.55	0.91	0.22
d1iuqa1	d2e01a1	0.56	0.91	0.23
d1iuqa1	d3mxma_	0.58	0.90	0.26
d3eaga2	d3lhla_	0.60	0.93	0.40
d3eaga2	d3pzla_	0.58	0.91	0.31
d3eaga2	d1woha1	0.56	0.92	0.36
d3eaga2	d3gmza_	0.56	0.93	0.39
d3eaga2	d5zeea_	0.52	0.94	0.41
d3eaga2	d4myla_	0.56	0.94	0.36
d3eaga2	d1c3pa_	0.57	0.95	0.34
d3eaga2	d4zura_	0.56	0.94	0.37
d3eaga2	d1xfka_	0.56	0.93	0.38
d3eaga2	d2ef5a_	0.56	0.93	0.43
d3eaga2	d6thva_	0.57	0.94	0.35
d3eaga2	d4g3ha_	0.59	0.95	0.40
d3eaga2	d3mena1	0.60	0.95	0.37
d3eaga2	d1gq6a_	0.59	0.92	0.31
d3eaga2	d5vi6a_	0.52	0.96	0.36
d2frea1	d6un8a1	0.59	0.90	0.31
d2frea1	d4wiqa2	0.56	0.93	0.33
d1vfia1	d3ze3a_	0.49	0.90	0.37
d1vfia1	d4dhxb_	0.37	0.91	0.47
d1vfia1	d1m12a1	0.60	0.91	0.31
d1vfia1	d1st6a6	0.51	0.90	0.43
d1vfia1	d1ykha_	0.59	0.92	0.38
d1vfia1	d3mhsb_	0.43	0.91	0.48
d1vfia1	d1ykhb1	0.50	0.94	0.34
d1vfia1	d1zkea1	0.48	0.92	0.42
d1e8ca2	d1gyta1	0.51	0.93	0.48
d1e8ca2	d5o2da_	0.57	0.91	0.38
d1e8ca2	d3ijwa1	0.48	0.91	0.28
d1e8ca2	d1yd9a1	0.58	0.90	0.38
d1e8ca2	d2dx6a_	0.56	0.94	0.41
d1e8ca2	d7kesa_	0.48	0.91	0.31
d1e8ca2	d1vhua_	0.56	0.90	0.50
d2phcb2	d1h72c2	0.47	0.90	0.40
d2phcb2	d3qu3a_	0.48	0.91	0.31
d2phcb2	d2r42a2	0.47	0.91	0.33
d2phcb2	d2pg9a2	0.47	0.91	0.39
d2phcb2	d2cz9a2	0.42	0.90	0.33
d6jpma_	d1kr7a_	0.55	0.90	0.46
d6jpma_	d1dlwa_	0.58	0.90	0.42
d1nexb1	d1x4pa1	0.58	0.92	0.26
d1nexb1	d2dt7b1	0.57	0.91	0.33
d1nexb1	d2qshx_	0.51	0.96	0.26
d6byfa1	d4uw2a2	0.50	0.91	0.27
d6byfa1	d1m7ga_	0.51	0.92	0.34
d6byfa1	d1g8fa3	0.42	0.92	0.41
d6byfa1	d1m8pa3	0.47	0.92	0.35
d6byfa1	d2bdta1	0.59	0.90	0.32
d6byfa1	d1t0hb_	0.58	0.90	0.30
d6byfa1	d1ko5a_	0.53	0.91	0.34
d6byfa1	d1yj5a2	0.57	0.91	0.34
d6byfa1	d2yvua_	0.50	0.91	0.34
d2nn6i2	d1kwga1	0.60	0.92	0.41
d2nn6i2	d1rgxa_	0.58	0.90	0.31
d2nn6i2	d1lwha1	0.59	0.93	0.34
d1mjha_	d3i9la_	0.57	0.91	0.27
d1mjha_	d1i24a1	0.59	0.90	0.23
d1mjha_	d1isia_	0.59	0.92	0.26
d2yvaa_	d3orsa1	0.59	0.91	0.46
d6wk3a_	d1au1a_	0.60	0.91	0.36
d1ibja_	d1peqa2	0.60	0.90	0.25
d2b7na1	d2j01n1	0.56	0.91	0.31
d2b7na1	d1j3aa_	0.56	0.91	0.23
d1s99a_	d2fg1a2	0.60	0.91	0.33
d1s99a_	d4d86a1	0.55	0.90	0.34
d1s99a_	d1lama2	0.54	0.91	0.30
d1s99a_	d1yd9a1	0.54	0.90	0.34
d1s99a_	d1vhua_	0.51	0.90	0.34
d6rhvh_	d3l81a_	0.58	0.91	0.36
d3c07a2	d3w2wa2	0.60	0.91	0.31
d3c07a2	d1he1a1	0.59	0.90	0.35
d3c07a2	d3w2wa4	0.58	0.91	0.34
d3vyka1	d3f0pa2	0.36	0.91	0.25
d3vyka1	d5w83b_	0.50	0.92	0.32
d1ibya_	d2g2na_	0.48	0.91	0.49
d1ibya_	d2iiaa_	0.42	0.91	0.43
d1ibya_	d4q14a_	0.48	0.91	0.35
d1ibya_	d4ywaa_	0.38	0.90	0.38
d6c3ma4	d1y0ka1	0.56	0.91	0.30
d1ad2a_	d1i7na2	0.58	0.92	0.27
d1p0ha_	d2py5a1	0.57	0.92	0.22
d1p0ha_	d1kfsa1	0.58	0.90	0.25
d1p0ha_	d1stza2	0.57	0.91	0.24
d1p0ha_	d3mwpa1	0.56	0.91	0.22
d1p0ha_	d6lgta2	0.47	0.92	0.23
d3knza1	d1l5za1	0.59	0.91	0.29
d3knza1	d3t8ya_	0.60	0.90	0.30
d3knza1	d3orsa1	0.59	0.92	0.34
d4a1ia2	d7m3pa1	0.47	0.90	0.39
d4a1ia2	d1t77a2	0.54	0.90	0.39
d4a1ia2	d3typa1	0.55	0.91	0.29
d1j9ba_	d1gz0a2	0.54	0.93	0.37
d1pyya3	d1b3ob4	0.49	0.92	0.29
d1pyya3	d2j9la1	0.51	0.90	0.21
d1pyya3	d2p3ha1	0.46	0.90	0.23
d1ofwa_	d1pbyc_	0.53	0.94	0.16
d1alua_	d6zjka1	0.57	0.92	0.39
d1alua_	d4j2fa2	0.41	0.91	0.34
d1alua_	d5j4ua2	0.40	0.92	0.39
d1alua_	d1k0da1	0.43	0.90	0.35
d1alua_	d4m1ha1	0.58	0.92	0.38
d1alua_	d2uw1a_	0.59	0.92	0.36
d1alua_	d2q4xa_	0.58	0.91	0.47
d1alua_	d6rwda2	0.39	0.90	0.39
d1alua_	d3wd6a2	0.39	0.92	0.34
d1alua_	d4iw9a2	0.39	0.91	0.38
d1alua_	d1o9ia_	0.58	0.90	0.41
d1alua_	d3ir4a2	0.41	0.91	0.26
d1alua_	d5g5ea2	0.39	0.90	0.40
d1alua_	d1mxra_	0.58	0.91	0.38
d1alua_	d1k0ma1	0.38	0.91	0.41
d1alua_	d1it2a_	0.53	0.90	0.31
d1alua_	d4hz2a2	0.38	0.90	0.31
d1alua_	d5d9wa2	0.41	0.92	0.35
d1alua_	d1nhya1	0.40	0.94	0.36
d6fd1a_	d6sdka1	0.57	0.90	0.27
d2g77a2	d1ciia1	0.60	0.91	0.29
d3mi9b2	d3bl2a_	0.49	0.94	0.40
d3mi9b2	d2vofa1	0.48	0.90	0.31
d3mi9b2	d1ddba_	0.48	0.95	0.25
d3qsda_	d2if6a1	0.55	0.94	0.37
d3boea_	d1ko7a2	0.54	0.90	0.28
d3boea_	d3tqfa_	0.53	0.90	0.26
d1t4ba2	d3cx5b1	0.57	0.93	0.38
d1t4ba2	d1f3va_	0.57	0.90	0.29
d1t4ba2	d1oqva_	0.54	0.92	0.31
d1t4ba2	d1pp9a1	0.56	0.92	0.38
d1t4ba2	d6jfwa1	0.38	0.91	0.39
d1t4ba2	d2fgea1	0.59	0.91	0.34
d1t4ba2	d1q2la1	0.59	0.95	0.23
d1t4ba2	d1pp9b2	0.58	0.92	0.37
d1t4ba2	d1hr6a1	0.58	0.90	0.37
d1t4ba2	d1q7l.1	0.51	0.90	0.26
d1t4ba2	d3cx5a1	0.59	0.90	0.39
d1t4ba2	d3cx5a2	0.60	0.92	0.40
d1t4ba2	d1pp9b1	0.59	0.92	0.27
d1t4ba2	d1pp9a2	0.58	0.93	0.39
d1t4ba2	d1q2la4	0.59	0.91	0.38
d1t4ba2	d1va6a_	0.59	0.91	0.21
d1g6za1	d1o6wa2	0.52	0.93	0.31
d2hgca1	d1k8ba_	0.48	0.91	0.28
d2hgca1	d2csoa1	0.56	0.91	0.36
d4ph2a_	d2bkma_	0.57	0.91	0.41
d2yzsa_	d1u6za1	0.59	0.92	0.21
d2yzsa_	d1qhba_	0.52	0.91	0.20
d2yzsa_	d1i1ip_	0.42	0.90	0.20
d2yzsa_	d1vnsa_	0.39	0.90	0.22
d1pp9b1	d1qd1a2	0.58	0.91	0.34
d1pp9b1	d1t4ba2	0.59	0.92	0.35
d5k3qa_	d1twfl_	0.56	0.92	0.42
d1fn9a_	d1musa1	0.50	0.90	0.25
d1fn9a_	d2r7da2	0.51	0.94	0.23
d1fn9a_	d3hjea1	0.42	0.92	0.20
d1fn9a_	d2vnud4	0.47	0.91	0.26
d1fn9a_	d4wwxb2	0.58	0.90	0.28
d1fn9a_	d2id0a4	0.48	0.90	0.23
d2ecua_	d2gk6a2	0.50	0.91	0.40
d2ecua_	d1qfja1	0.47	0.90	0.43
d2ecua_	d3jb9x1	0.49	0.91	0.43
d4zh7a2	d2i9xa1	0.59	0.91	0.30
d1h67a1	d2euca1	0.38	0.91	0.42
d4pj3a1	d4l82a_	0.48	0.91	0.42
d4pj3a1	d1k28d1	0.51	0.94	0.35
d4pj3a1	d3dmba1	0.43	0.91	0.42
d4pj3a1	d1wrua2	0.57	0.91	0.35
d4pj3a1	d3kyga1	0.47	0.93	0.43
d4pj3a1	d3bpka1	0.45	0.91	0.42
d4pj3a1	d2asfa1	0.48	0.93	0.42
d4pj3a1	d1w9aa_	0.47	0.93	0.43
d4pj3a1	d6rk0a_	0.57	0.90	0.28
d4pj3a1	d4ybna_	0.50	0.92	0.34
d4pj3a1	d2pp6a1	0.45	0.90	0.30
d4pj3a1	d2p5zx3	0.53	0.95	0.34
d4pj3a1	d4r82a_	0.46	0.94	0.45
d4pj3a1	d6h00a_	0.46	0.91	0.33
d4pj3a1	d2p5zx2	0.54	0.92	0.35
d4pj3a1	d2gmqa1	0.58	0.92	0.35
d4pj3a1	d3d37a2	0.51	0.94	0.39
d4pj3a1	d1rfea_	0.47	0.90	0.40
d4pj3a1	d2htia1	0.45	0.91	0.41
d4pj3a1	d3a6ra_	0.45	0.92	0.43
d4pj3a1	d3cdda2	0.57	0.91	0.34
d4pj3a1	d2d37a1	0.46	0.91	0.41
d4pj3a1	d1yoaa1	0.49	0.91	0.45
d4pj3a1	d1vl7a_	0.48	0.92	0.43
d4pj3a1	d2qcka_	0.46	0.91	0.41
d4pj3a1	d3cb0a_	0.44	0.91	0.44
d4pj3a1	d1wrua1	0.54	0.90	0.39
d4pj3a1	d3d37a1	0.53	0.91	0.35
d4pj3a1	d3cdda1	0.54	0.90	0.33
d4pj3a1	d1k28d2	0.52	0.92	0.24
d4pj3a1	d1rz1a_	0.46	0.94	0.44
d4pj3a1	d3nfwa_	0.47	0.90	0.41
d4pj3a1	d4w64a1	0.51	0.91	0.44
d4pj3a1	d3kyga2	0.53	0.91	0.43
d3cjrb1	d2coba1	0.60	0.92	0.40
d1f7sa_	d2npta1	0.53	0.92	0.29
d1f7sa_	d1a3xa3	0.55	0.92	0.28
d1f7sa_	d1e0ta3	0.56	0.93	0.29
d1f7sa_	d2g50a3	0.55	0.94	0.27
d1f7sa_	d3hqna3	0.58	0.93	0.29
d4neja_	d3lypa2	0.37	0.92	0.31
d4neja_	d1zuja1	0.55	0.90	0.46
d4neja_	d4q5na2	0.41	0.90	0.33
d4neja_	d3vura2	0.41	0.90	0.34
d4neja_	d2dc5a2	0.47	0.90	0.34
d4neja_	d4hoja2	0.39	0.91	0.34
d4neja_	d2ex3b1	0.50	0.91	0.24
d4neja_	d2fzfa1	0.59	0.91	0.49
d4neja_	d5h5la2	0.40	0.91	0.33
d4neja_	d4iw9a2	0.40	0.91	0.37
d4neja_	d3ir4a2	0.41	0.92	0.33
d4neja_	d4xxia_	0.49	0.90	0.32
d4neja_	d5d9wa2	0.42	0.92	0.32
d4neja_	d1nhya1	0.38	0.92	0.38
d4neja_	d1vjxa1	0.56	0.91	0.46
d3b82a3	d1twfc1	0.56	0.92	0.36
d3t6el_	d4ogqa_	0.44	0.92	0.31
d3t6el_	d1kqfc_	0.39	0.91	0.27
d3t6el_	d3cx5c2	0.44	0.91	0.31
d1i9sa_	d5kycb_	0.58	0.91	0.22
d1i9sa_	d1qwoa_	0.58	0.91	0.25
d1i9sa_	d2yoga_	0.57	0.91	0.48
d1x5oa1	d1vq8s1	0.59	0.92	0.50
d1nqja_	d1bu8a1	0.55	0.97	0.49
d1nqja_	d3pzwa1	0.55	0.98	0.43
d4bn4a_	d1l7da2	0.52	0.91	0.31
d1vq8s1	d2mqma_	0.57	0.92	0.45
d1vq8s1	d1x60a_	0.59	0.93	0.39
d1vq8s1	d2rvja1	0.60	0.93	0.47
d1vq8s1	d2fgoa_	0.52	0.91	0.38
d1vq8s1	d1t1ea2	0.56	0.90	0.28
