query_id	target_id	TM_nocp	TM_cp	ΔCP	foldseek_bitscore	foldseek_evalue	query_sccs	target_sccs	query_species	target_species	query_length	target_length
d3lada2	d1v59a2	0.91288	0.91288	0.0	461	1.849e-13	c.3.1.5	c.3.1.5	3lad	1v59	119	122.0
d3lada2	d1ebda2	0.90164	0.90164	0.0	433	5.985e-13	c.3.1.5	c.3.1.5	3lad	1ebd	119	117.0
d3ldza_	d1elka_	0.88907	0.88907	0.0	421	1.587e-09	a.118.9.0	a.118.9.2	3ldz	1elk	140	153.0
d3ldza_	d1dvpa1	0.86138	0.86138	0.0	353	1.061e-07	a.118.9.0	a.118.9.2	3ldz	1dvp	140	145.0
d3lhea_	d2p19a1	0.84188	0.84188	0.0	389	8.656e-10	d.190.1.0	d.190.1.2	3lhe	2p19	124	148.0
d3lhea_	d3ddva1	0.83362	0.83362	0.0	374	3.962e-09	d.190.1.0	d.190.1.2	3lhe	3ddv	124	121.0
d3mmcb1	d3c7bb6	0.99955	0.99955	0.0	526	6.294e-14	d.58.1.5	d.58.1.5	3mmc	3c7b	65	65.0
d3mmcb1	d1jnrb_	0.75119	0.75119	0.0	97	0.01004	d.58.1.5	d.58.1.5	3mmc	1jnr	65	149.0
d3nxba_	d1e6ia_	0.93926	0.93926	0.0	394	1.741e-09	a.29.2.0	a.29.2.1	3nxb	1e6i	101	110.0
d3nxba_	d6fgga_	0.8977	0.8977	0.0	360	9.408e-09	a.29.2.0	a.29.2.0	3nxb	6fgg	101	101.0
d3oo3a_	d1lfka_	0.89551	0.89551	0.0	1155	3.6300000000000006e-27	a.104.1.0	a.104.1.1	3oo3	1lfk	371	375.0
d3oo3a_	d3a4ga_	0.8966	0.8966	0.0	888	1.596e-21	a.104.1.0	a.104.1.0	3oo3	3a4g	371	395.0
d3osea_	d2v8qa1	0.76736	0.76736	0.0	216	8.115e-06	d.129.6.1	d.129.6.2	3ose	2v8q	100	99.0
d3osea_	d3t4na_	0.74798	0.74798	0.0	164	0.0001129	d.129.6.1	d.129.6.2	3ose	3t4n	100	139.0
d3poza_	d1mp8a_	0.73456	0.73456	0.0	823	8.375e-23	d.144.1.7	d.144.1.7	3poz	1mp8	293	252.0
d3poza_	d3f66a_	0.76448	0.76437	-0.0001100000000000545	811	2.014e-22	d.144.1.7	d.144.1.7	3poz	3f66	293	288.0
d3pr9a_	d5gpga1	0.54891	0.54891	0.0	215	1.001e-05	d.26.1.0	d.26.1.1	3pr9	5gpg	150	109.0
d3pr9a_	d4dipa1	0.54985	0.54985	0.0	203	1.489e-05	d.26.1.0	d.26.1.0	3pr9	4dip	150	120.0
d3qq8b_	d2cr5a1	0.84754	0.84754	0.0	230	1.201e-06	d.15.1.2	d.15.1.2	3qq8	2cr5	80	96.0
d3qq8b_	d3a9ja_	0.69306	0.69306	0.0	174	3.355e-05	d.15.1.2	d.15.1.1	3qq8	3a9j	80	76.0
d3qsda_	d5fpwb_	0.87163	0.87163	0.0	974	2.125e-29	d.3.1.0	d.3.1.0	3qsd	5fpw	253	294.0
d3qsda_	d3i06a_	0.76956	0.76956	0.0	518	5.098e-19	d.3.1.0	d.3.1.1	3qsd	3i06	253	215.0
d3r9ta_	d1mj3a_	0.7391	0.7391	0.0	632	3.1499999999999995e-22	c.14.1.0	c.14.1.3	3r9t	1mj3	260	258.0
d3r9ta_	d3tlfa_	0.71603	0.71603	0.0	628	1.511e-22	c.14.1.0	c.14.1.0	3r9t	3tlf	260	253.0
d3s4ka_	d1q4ta_	0.90883	0.90883	0.0	486	2.585e-14	d.38.1.0	d.38.1.5	3s4k	1q4t	124	142.0
d3s4ka_	d1wlua_	0.87551	0.87551	0.0	400	5.934e-12	d.38.1.0	d.38.1.5	3s4k	1wlu	124	117.0
d3s8qa_	d2b5aa1	0.88109	0.88109	0.0	254	1.453e-05	a.35.1.0	a.35.1.3	3s8q	2b5a	76	77.0
d3s8qa_	d3f52a_	0.81455	0.81455	0.0	214	6.79e-05	a.35.1.0	a.35.1.0	3s8q	3f52	76	77.0
d3seba1	d1esfa1	0.71926	0.71926	0.0	278	9.36e-09	b.40.2.2	b.40.2.2	3seb	1esf	121	116.0
d3seba1	d1enfa1	0.70897	0.70897	0.0	266	6.451e-08	b.40.2.2	b.40.2.2	3seb	1enf	121	100.0
d3tssa1	d1eu3a1	0.77614	0.77614	0.0	175	0.0003673	b.40.2.2	b.40.2.2	3tss	1eu3	89	97.0
d3tssa1	d1an8a1	0.77993	0.77993	0.0	169	0.0005733	b.40.2.2	b.40.2.2	3tss	1an8	89	93.0
d3tuia_	d3d31c1	0.79152	0.79152	0.0	164	0.0004357	f.58.1.1	f.58.1.1	3tui	3d31	216	248.0
d3tuia_	d3rlfg_	0.7762	0.7762	0.0	163	0.0005529	f.58.1.1	f.58.1.1	3tui	3rlf	216	286.0
d3up9a_	d4gota_	0.90859	0.90859	0.0	940	4.337e-28	c.94.1.0	c.94.1.0	3up9	4got	239	242.0
d3up9a_	d1xs5a_	0.91778	0.91778	0.0	872	1.559e-26	c.94.1.0	c.94.1.1	3up9	1xs5	239	240.0
d3zsja_	d3ap9a_	0.92202	0.92202	0.0	670	5.111e-16	b.29.1.3	b.29.1.0	3zsj	3ap9	138	151.0
d3zsja_	d5gzca_	0.9256	0.9256	0.0	661	1.071e-15	b.29.1.3	b.29.1.0	3zsj	5gzc	138	152.0
d4agha_	d2giaa1	0.52958	0.52958	0.0	31	1.379	d.18.1.0	d.18.1.4	4agh	2gia	80	154.0
d4al4a2	d1ldma2	0.97142	0.97142	0.0	1028	3.132e-27	d.162.1.1	d.162.1.1	4al4	1ldm	172	169.0
d4al4a2	d1y6ja2	0.85736	0.85736	0.0	567	1.994e-16	d.162.1.1	d.162.1.1	4al4	1y6j	172	158.0
d4amga1	d4fzra1	0.79671	0.79671	0.0	958	4.784e-29	c.87.1.0	c.87.1.0	4amg	4fzr	359	337.0
d4amga1	d3h4ta1	0.76635	0.76635	0.0	388	1.866e-14	c.87.1.0	c.87.1.5	4amg	3h4t	359	382.0
d4atma_	d3soga_	0.87255	0.87255	0.0	973	4.311e-23	a.238.1.0	a.238.1.0	4atm	3sog	221	197.0
d4atma_	d1urua_	0.85387	0.85387	0.0	548	3.243e-13	a.238.1.0	a.238.1.1	4atm	1uru	221	217.0
d4ay9b_	d1xwdb1	0.95957	0.95957	0.0	700	6.675e-16	g.17.1.4	g.17.1.4	4ay9	1xwd	107	105.0
d4ay9b_	d1hcnb_	0.78515	0.78318	-0.0019700000000000273	260	1.024e-06	g.17.1.4	g.17.1.4	4ay9	1hcn	107	110.0
d4b0na1	d2h84a1	0.83696	0.83696	0.0	646	1.456e-20	c.95.1.0	c.95.1.0	4b0n	2h84	230	214.0
d4b0na1	d1u0ma1	0.78389	0.78389	0.0	547	1.311e-17	c.95.1.0	c.95.1.2	4b0n	1u0m	230	200.0
d4c92c_	d3pgga_	0.83946	0.83946	0.0	282	7.331e-07	b.38.1.0	b.38.1.1	4c92	3pgg	79	78.0
d4c92c_	d1d3bb_	0.83878	0.83878	0.0	278	1.866e-06	b.38.1.0	b.38.1.1	4c92	1d3b	79	81.0
d4cjxa2	d1a4ia1	0.87125	0.87125	0.0	690	4.428e-20	c.2.1.0	c.2.1.7	4cjx	1a4i	173	160.0
d4cjxa2	d4b4ua2	0.86726	0.86726	0.0	611	3.716e-18	c.2.1.0	c.2.1.0	4cjx	4b4u	173	161.0
d4cqmb1	d4dqxa1	0.92606	0.92606	0.0	864	1.5959999999999999e-24	c.2.1.0	c.2.1.0	4cqm	4dqx	228	245.0
d4cqmb1	d1vl8a_	0.94863	0.94863	0.0	853	1.501e-24	c.2.1.0	c.2.1.2	4cqm	1vl8	228	251.0
d4dgta_	d1c7na_	0.96277	0.96277	0.0	1640	3.205e-43	c.67.1.0	c.67.1.3	4dgt	1c7n	387	394.0
d4dgta_	d3dzza_	0.94353	0.94353	0.0	1534	1.006e-40	c.67.1.0	c.67.1.0	4dgt	3dzz	387	386.0
d4dipa1	d5gpga1	0.81511	0.81511	0.0	450	3.408e-11	d.26.1.0	d.26.1.1	4dip	5gpg	120	109.0
d4dipa1	d2pppa_	0.79824	0.79824	0.0	436	5.565e-11	d.26.1.0	d.26.1.1	4dip	2ppp	120	107.0
d4dyea2	d4dhga2	0.91924	0.91924	0.0	867	1.88e-26	c.1.11.0	c.1.11.0	4dye	4dhg	255	286.0
d4dyea2	d4g8ta2	0.90396	0.90396	0.0	643	5.21e-20	c.1.11.0	c.1.11.2	4dye	4g8t	255	309.0
d4e2ba_	d3atya_	0.99482	0.99482	0.0	3175	2.116e-83	c.1.4.0	c.1.4.0	4e2b	3aty	378	379.0
d4e2ba_	d1vyra_	0.90575	0.90575	0.0	1377	1.2459999999999998e-41	c.1.4.0	c.1.4.1	4e2b	1vyr	378	363.0
d4e3za_	d1geea_	0.95081	0.95081	0.0	835	4.315e-24	c.2.1.0	c.2.1.2	4e3z	1gee	224	261.0
d4e3za_	d7do7a1	0.94425	0.94425	0.0	834	1.8999999999999998e-24	c.2.1.0	c.2.1.0	4e3z	7do7	224	255.0
d4eada1	d2tpta1	0.99252	0.99252	0.0	432	8.405e-10	a.46.2.1	a.46.2.1	4ead	2tpt	69	70.0
d4eada1	d1uoua1	0.93227	0.93227	0.0	205	0.0003086	a.46.2.1	a.46.2.1	4ead	1uou	69	68.0
d4eada2	d1uoua2	0.91446	0.91446	0.0	960	6.591000000000001e-25	c.27.1.1	c.27.1.1	4ead	1uou	265	271.0
d4eada2	d2elca2	0.74904	0.74904	0.0	244	3.137e-08	c.27.1.1	c.27.1.1	4ead	2elc	265	264.0
d4ejoa1	d5h20a_	0.75034	0.75034	0.0	269	6.926e-08	a.4.5.0	a.4.5.0	4ejo	5h20	107	103.0
d4ejoa1	d5dyma_	0.73332	0.73332	0.0	227	1.745e-06	a.4.5.0	a.4.5.0	4ejo	5dym	107	96.0
d4eojb1	d2cchb1	0.95347	0.95347	0.0	862	2.834e-18	a.74.1.1	a.74.1.1	4eoj	2cch	134	128.0
d4eojb1	d1w98b2	0.92839	0.92839	0.0	479	2.032e-10	a.74.1.1	a.74.1.1	4eoj	1w98	134	140.0
d4es1a1	d1zpwx1	0.76161	0.76161	0.0	239	1.643e-07	d.58.58.0	d.58.58.1	4es1	1zpw	87	82.0
d4es1a1	d5g4da1	0.73962	0.73962	0.0	216	5.972e-07	d.58.58.0	d.58.58.1	4es1	5g4d	87	76.0
d4f7uf_	d1n9ra_	0.84422	0.84422	0.0	363	3.405e-08	b.38.1.0	b.38.1.1	4f7u	1n9r	73	68.0
d4f7uf_	d3swnb_	0.8466	0.8466	0.0	322	1.702e-07	b.38.1.0	b.38.1.0	4f7u	3swn	73	71.0
d4flda_	d4flba_	0.78872	0.78872	0.0	335	1.299e-07	a.118.9.4	a.118.9.0	4fld	4flb	129	131.0
d4flda_	d3d9ja1	0.77833	0.77833	0.0	189	0.0002867	a.118.9.4	a.118.9.4	4fld	3d9j	129	135.0
d4g1ma3	d1m1xa2	0.97177	0.97177	0.0	1065	9.534e-24	b.1.15.0	b.1.15.1	4g1m	1m1x	139	139.0
d4g1ma3	d1m1xa3	0.67487	0.67487	0.0	129	0.0002033	b.1.15.0	b.1.15.1	4g1m	1m1x	139	190.0
d4g1ma4	d1m1xa3	0.94255	0.94255	0.0	1314	1.531e-34	b.1.15.0	b.1.15.1	4g1m	1m1x	192	190.0
d4g1ma4	d1m1xa2	0.52093	0.52093	0.0	130	3.019e-05	b.1.15.0	b.1.15.1	4g1m	1m1x	192	139.0
d4g2pa1	d1m5ya3	0.96594	0.96594	0.0	737	1.514e-20	d.26.1.0	d.26.1.1	4g2p	1m5y	106	108.0
d4g2pa1	d1pina2	0.85433	0.85433	0.0	283	3.719e-08	d.26.1.0	d.26.1.1	4g2p	1pin	106	119.0
d4g7hf2	d1smyf1	0.86896	0.86896	0.0	301	2.247e-08	a.4.13.0	a.4.13.1	4g7h	1smy	61	61.0
d4g7hf2	d1rp3a1	0.75079	0.75079	0.0	112	0.01297	a.4.13.0	a.4.13.1	4g7h	1rp3	61	77.0
d4gcia1	d1n2aa2	0.94679	0.94679	0.0	501	4.96e-14	c.47.1.0	c.47.1.5	4gci	1n2a	81	80.0
d4gcia1	d6f05a1	0.78247	0.78247	0.0	218	5.292e-07	c.47.1.0	c.47.1.0	4gci	6f05	81	79.0
d4ggfa_	d1xk4a1	0.97068	0.97068	0.0	562	1.079e-15	a.39.1.2	a.39.1.2	4ggf	1xk4	89	87.0
d4ggfa_	d3d10a_	0.83619	0.83619	0.0	213	1.189e-06	a.39.1.2	a.39.1.2	4ggf	3d10	89	92.0
d4gi7a_	d1sq5a_	0.96727	0.96727	0.0	2186	9.603e-58	c.37.1.6	c.37.1.6	4gi7	1sq5	309	302.0
d4gnia2	d1bupa2	0.89067	0.89067	0.0	737	1.139e-21	c.55.1.0	c.55.1.1	4gni	1bup	201	193.0
d4gnia2	d6gfaa2	0.82425	0.82425	0.0	553	4.316e-17	c.55.1.0	c.55.1.0	4gni	6gfa	201	189.0
d4gqnb2	d1kzla2	0.94048	0.94048	0.0	490	5.117e-12	b.43.4.0	b.43.4.3	4gqn	1kzl	106	110.0
d4gqnb2	d1i8da2	0.92235	0.92235	0.0	414	3.149e-10	b.43.4.0	b.43.4.3	4gqn	1i8d	106	113.0
d4h05a1	d1nd4a_	0.877	0.877	0.0	796	1.195e-22	d.144.1.0	d.144.1.6	4h05	1nd4	267	255.0
d4h05a1	d4feva_	0.85899	0.85899	0.0	728	6.215e-21	d.144.1.0	d.144.1.0	4h05	4fev	267	263.0
d4h0oa2	d2e1za2	0.92098	0.92098	0.0	739	3.975e-22	c.55.1.0	c.55.1.2	4h0o	2e1z	204	205.0
d4h0oa2	d4h0pa2	0.89789	0.89789	0.0	629	8.107e-20	c.55.1.0	c.55.1.0	4h0o	4h0p	204	221.0
d4h3ea2	d3ceia2	0.93155	0.93155	0.0	510	3.267e-13	d.44.1.0	d.44.1.0	4h3e	3cei	114	129.0
d4h3ea2	d1ix9a2	0.90811	0.90811	0.0	426	8.026e-12	d.44.1.0	d.44.1.1	4h3e	1ix9	114	115.0
d4h8ea_	d1f75a_	0.87362	0.87362	0.0	1106	2.8950000000000004e-31	c.101.1.1	c.101.1.1	4h8e	1f75	235	217.0
d4h8ea_	d5hc8a_	0.95301	0.95301	0.0	891	1.194e-24	c.101.1.1	c.101.1.0	4h8e	5hc8	235	236.0
d5b1na_	d1b3qa1	0.60028	0.60028	0.0	27	6.63	a.30.2.1	a.30.2.1	5b1n	1b3q	59	62.0
d5b5ez_	d2axtz1	0.9679	0.9679	0.0	292	2.939e-07	f.17.5.1	f.17.5.1	5b5e	2axt	62	62.0
d5c05a2	d1n1ba2	0.96628	0.96628	0.0	1342	1.382e-25	a.128.1.0	a.128.1.3	5c05	1n1b	310	315.0
d5c05a2	d6a1ia2	0.93678	0.93678	0.0	928	1.297e-18	a.128.1.0	a.128.1.0	5c05	6a1i	310	320.0
d5coya_	d1b3aa_	0.99007	0.99007	0.0	481	5.088e-12	d.9.1.1	d.9.1.1	5coy	1b3a	65	67.0
d5coya_	d2q8re_	0.91762	0.91762	0.0	296	1.778e-07	d.9.1.1	d.9.1.0	5coy	2q8r	65	66.0
d5d2ka_	d2eb4a_	0.93453	0.93453	0.0	1204	3.267e-37	d.177.1.0	d.177.1.0	5d2k	2eb4	263	261.0
d5d2ka_	d2wqta_	0.92129	0.92129	0.0	928	1.787e-29	d.177.1.0	d.177.1.1	5d2k	2wqt	263	262.0
d5d9ac3	d5ef9a1	0.81854	0.81854	0.0	314	2.406e-09	d.397.1.1	d.397.1.1	5d9a	5ef9	160	162.0
d5do8a2	d5brpa2	0.83012	0.83012	0.0	257	1.086e-06	b.71.1.0	b.71.1.0	5do8	5brp	76	82.0
d5do8a2	d1uoka1	0.82265	0.82265	0.0	251	9.19e-07	b.71.1.0	b.71.1.1	5do8	1uok	76	79.0
d5dzsa1	d1npya2	0.90698	0.90698	0.0	403	1.034e-11	c.58.1.0	c.58.1.5	5dzs	1npy	100	102.0
d5dzsa1	d1vi2a2	0.92203	0.92203	0.0	402	1.54e-11	c.58.1.0	c.58.1.5	5dzs	1vi2	100	102.0
d5e0nx_	d3gowa_	0.92187	0.92187	0.0	722	1.632e-20	c.14.1.0	c.14.1.0	5e0n	3gow	209	254.0
d5e0nx_	d2ej5a_	0.90812	0.90812	0.0	704	2.6410000000000003e-20	c.14.1.0	c.14.1.0	5e0n	2ej5	209	250.0
d5e16a_	d5c8wa_	0.80751	0.80751	0.0	499	1.413e-13	b.82.3.0	b.82.3.0	5e16	5c8w	138	120.0
d5e16a_	d1cx4a1	0.76595	0.76595	0.0	403	5.634e-12	b.82.3.0	b.82.3.2	5e16	1cx4	138	136.0
d5e6za3	d1m7xa2	0.99492	0.99492	0.0	907	2.401e-20	b.71.1.0	b.71.1.1	5e6z	1m7x	106	106.0
d5e6za3	d1wzaa1	0.56858	0.56858	0.0	126	0.0005066	b.71.1.0	b.71.1.1	5e6z	1wza	106	79.0
d5gmkb_	d1a9na_	0.99999	0.99999	0.0	633	6.358e-15	c.10.2.4	c.10.2.4	5gmk	1a9n	135	162.0
d5gmkb_	d6f4ja_	0.97378	0.97378	0.0	389	3.984e-09	c.10.2.4	c.10.2.0	5gmk	6f4j	135	175.0
d5gmza_	d3kxsa_	0.89542	0.89542	0.0	855	2.123e-21	a.62.1.1	a.62.1.1	5gmz	3kxs	143	140.0
d5gtqa_	d2ghsa1	0.87288	0.87288	0.0	932	9.804e-24	b.68.6.0	b.68.6.1	5gtq	2ghs	307	295.0
d5gtqa_	d2dg1a2	0.79345	0.79345	0.0	543	2.038e-16	b.68.6.0	b.68.6.1	5gtq	2dg1	307	320.0
d6a2ba2	d3dbxa2	0.83333	0.83333	0.0	262	2.399e-06	b.1.1.0	b.1.1.0	6a2b	3dbx	93	96.0
d6a2ba2	d2bc4b2	0.79586	0.79586	0.0	243	3.918e-06	b.1.1.0	b.1.1.2	6a2b	2bc4	93	100.0
d6a97a1	d1a6za2	0.79772	0.79772	0.0	412	7.811e-13	d.19.1.0	d.19.1.1	6a97	1a6z	175	178.0
d6a97a1	d1de4a2	0.80262	0.80262	0.0	388	1.523e-12	d.19.1.0	d.19.1.1	6a97	1de4	175	178.0
d6ac5a_	d6acih_	0.79771	0.79771	0.0	208	0.0001016	a.77.1.0	a.77.1.2	6ac5	6aci	97	87.0
d6ac5a_	d4f42a_	0.69592	0.69592	0.0	117	0.01013	a.77.1.0	a.77.1.2	6ac5	4f42	97	84.0
d6bmea_	d1s69a_	0.77148	0.77148	0.0	275	1.964e-06	a.1.1.0	a.1.1.1	6bme	1s69	127	123.0
d6bmea_	d1dlwa_	0.70057	0.70057	0.0	230	1.069e-05	a.1.1.0	a.1.1.1	6bme	1dlw	127	116.0
d6bpla1	d3b60a2	0.5997	0.5997	0.0	1007	9.125e-28	f.37.1.1	f.37.1.1	6bpl	3b60	325	319.0
d6bpla1	d4a82a1	0.64613	0.64613	0.0	368	2.469e-09	f.37.1.1	f.37.1.1	6bpl	4a82	325	323.0
d6cojb_	d1poib_	0.83625	0.83625	0.0	539	7.33e-18	c.124.1.0	c.124.1.3	6coj	1poi	248	260.0
d6cojb_	d2ahua1	0.69027	0.69027	0.0	268	3.041e-10	c.124.1.0	c.124.1.3	6coj	2ahu	248	242.0
d6cw0a_	d5bt3a_	0.92796	0.92796	0.0	368	3.89e-09	a.29.2.0	a.29.2.1	6cw0	5bt3	104	114.0
d6cw0a_	d1e6ia_	0.92702	0.92702	0.0	354	8.448e-09	a.29.2.0	a.29.2.1	6cw0	1e6i	104	110.0
d6d57a_	d2xiga_	0.52168	0.53508	0.013399999999999967	352	7.203e-14	a.4.5.0	a.4.5.0	6d57	2xig	143	146.0
d6d57a_	d2fe3a_	0.57986	0.57986	0.0	338	5.055e-13	a.4.5.0	a.4.5.0	6d57	2fe3	143	141.0
d6dw1b_	d1uw6a_	0.80327	0.80327	0.0	420	1.191e-11	b.96.1.0	b.96.1.1	6dw1	1uw6	210	208.0
d6dw1b_	d4afha_	0.82137	0.82137	0.0	385	4.792e-11	b.96.1.0	b.96.1.0	6dw1	4afh	210	213.0
d6ewza_	d2be3a1	0.86498	0.86498	0.0	576	6.122e-17	d.218.1.0	d.218.1.8	6ewz	2be3	202	203.0
d6ewza_	d5deca_	0.84332	0.84332	0.0	553	1.283e-16	d.218.1.0	d.218.1.8	6ewz	5dec	202	188.0
d6fgca3	d2ftsa1	0.95465	0.95465	0.0	573	3.077e-13	b.85.6.0	b.85.6.1	6fgc	2fts	77	83.0
d6fgca3	d2nqra1	0.69894	0.69894	0.0	141	0.001309	b.85.6.0	b.85.6.1	6fgc	2nqr	77	83.0
d6ftoa_	d1e0ba_	0.79844	0.79844	0.0	252	1.723e-06	b.34.13.0	b.34.13.2	6fto	1e0b	66	61.0
d6ftoa_	d2fmma_	0.72984	0.72984	0.0	111	0.01243	b.34.13.0	b.34.13.2	6fto	2fmm	66	68.0
d6hcwa1	d6aqga1	0.89345	0.89345	0.0	420	1.691e-11	b.40.4.0	b.40.4.0	6hcw	6aqg	148	145.0
d6hcwa1	d1e1oa1	0.81306	0.81306	0.0	342	3.11e-10	b.40.4.0	b.40.4.1	6hcw	1e1o	148	143.0
d7a8ta4	d1hcia4	0.9551	0.9551	0.0	627	6.081e-15	a.7.1.1	a.7.1.1	7a8t	1hci	114	114.0
d7a8ta4	d1quua2	0.83424	0.83424	0.0	172	0.0004172	a.7.1.1	a.7.1.1	7a8t	1quu	114	124.0
d7aaca2	d1a26a2	0.98891	0.98891	0.0	1696	5.625999999999999e-44	d.166.1.0	d.166.1.2	7aac	1a26	215	216.0
d7aaca2	d4gv2a2	0.89677	0.89677	0.0	806	6.736e-24	d.166.1.0	d.166.1.0	7aac	4gv2	215	211.0
d7ahsa3	d1waaa_	0.88491	0.88491	0.0	377	2.716e-09	b.1.1.0	b.1.1.4	7ahs	1waa	93	92.0
d7ahsa3	d2a38a1	0.87048	0.87048	0.0	366	2.566e-09	b.1.1.0	b.1.1.0	7ahs	2a38	93	100.0
d7bfka_	d2bwka_	0.78978	0.78978	0.0	381	3.61e-12	d.5.1.0	d.5.1.1	7bfk	2bwk	125	117.0
d7bfka_	d4aoha_	0.80698	0.80698	0.0	362	1.735e-11	d.5.1.0	d.5.1.1	7bfk	4aoh	125	123.0
d7bwha_	d3nera_	0.86144	0.86144	0.0	312	1.003e-08	d.120.1.0	d.120.1.1	7bwh	3ner	88	90.0
d7bwha_	d1x3xa_	0.77584	0.77584	0.0	217	5.323e-07	d.120.1.0	d.120.1.0	7bwh	1x3x	88	82.0
d7bx9a_	d3gfsa_	0.9666	0.9666	0.0	953	1.2440000000000002e-25	c.23.5.4	c.23.5.4	7bx9	3gfs	168	167.0
d7bx9a_	d2fzva1	0.8765	0.86517	-0.011329999999999951	335	2.167e-10	c.23.5.4	c.23.5.4	7bx9	2fzv	168	233.0
d7bzkb_	d2i4aa_	0.90899	0.90899	0.0	394	8.97e-12	c.47.1.0	c.47.1.1	7bzk	2i4a	102	107.0
d7bzkb_	d1thxa_	0.89359	0.89359	0.0	366	4.889e-11	c.47.1.0	c.47.1.1	7bzk	1thx	102	108.0
d7c6ca_	d1chka_	0.84572	0.84572	0.0	650	2.756e-16	d.2.1.0	d.2.1.7	7c6c	1chk	241	238.0
d7c6ca_	d1qgia_	0.74355	0.74656	0.003009999999999957	298	1.126e-08	d.2.1.0	d.2.1.7	7c6c	1qgi	241	259.0
d7c8na_	d2qq4a_	0.79695	0.79695	0.0	350	7.631e-11	d.224.1.0	d.224.1.0	7c8n	2qq4	127	138.0
d7c8na_	d6a6fa1	0.79387	0.79387	0.0	283	4.669e-09	d.224.1.0	d.224.1.0	7c8n	6a6f	127	133.0
d7cmna1	d1j2ga1	0.99508	0.99508	0.0	1151	5.776e-28	d.96.1.4	d.96.1.4	7cmn	1j2g	148	152.0
d7cmna1	d2ibaa1	0.78322	0.78322	0.0	353	1.141e-09	d.96.1.4	d.96.1.4	7cmn	2iba	148	136.0
d7cohf_	d3ag3f_	0.9969	0.9969	0.0	666	2.048e-17	g.41.5.3	g.41.5.3	7coh	3ag3	91	98.0
d7cohg_	d3ag3g_	0.99721	0.99721	0.0	467	2.673e-13	f.23.2.1	f.23.2.1	7coh	3ag3	72	84.0
d7cohh_	d3ag3h_	0.99315	0.99315	0.0	498	2.538e-12	a.51.1.1	a.51.1.1	7coh	3ag3	75	79.0
d7csna1	d2ptha_	0.94396	0.94396	0.0	1039	3.754e-30	c.56.3.0	c.56.3.1	7csn	2pth	193	193.0
d7csna1	d1ryba_	0.88473	0.88473	0.0	728	4.895e-22	c.56.3.0	c.56.3.1	7csn	1ryb	193	186.0
d7d34a1	d3dnja_	0.86211	0.86211	0.0	224	1.324e-06	d.45.1.0	d.45.1.2	7d34	3dnj	78	80.0
d7d34a1	d1ctfa_	0.67674	0.67674	0.0	121	0.001763	d.45.1.0	d.45.1.1	7d34	1ctf	78	68.0
d7f4gd_	d2c35a1	0.95266	0.95266	0.0	684	1.266e-18	a.60.8.2	a.60.8.2	7f4g	2c35	128	128.0
d7f4gd_	d1y14a_	0.7625	0.7625	0.0	212	5.14e-06	a.60.8.2	a.60.8.2	7f4g	1y14	128	133.0
